id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3809,3943,33,5,24,15,16,no,no,1
3810,1817,22,24,10,15,6,no,no,2
3811,3324,32,7,24,15,18,yes,no,5
3812,984,23,8,14,12,4,yes,no,2
3813,3060,35,1,40,17,18,yes,no,5
3814,2762,20,12,2,21,18,no,no,5
3815,2754,24,8,6,15,26,no,no,5
3816,1349,20,12,2,19,6,no,no,2
3817,2822,17,12,2,21,22,no,no,4
3818,3642,35,1,28,15,24,no,no,4
3819,4231,38,3,48,19,18,no,no,4
3820,662,22,28,2,13,6,no,yes,1
3821,1158,16,28,14,11,8,no,yes,1
3822,3892,35,3,36,21,12,yes,no,2
3823,3378,38,5,32,19,18,no,no,4
3824,3522,32,1,44,15,30,no,no,5
3825,3967,34,1,36,21,26,no,no,4
3826,1387,21,16,10,23,10,no,no,2
3827,3092,36,7,56,23,30,yes,no,4
3828,3089,38,7,28,21,12,no,no,1
3829,3372,31,7,40,17,30,yes,no,5
3830,2849,17,8,10,21,24,no,no,5
3831,2055,23,28,10,15,12,no,no,1
3832,3497,34,7,16,17,24,no,no,4
3833,2284,22,12,6,19,30,yes,no,5
3834,1106,24,12,10,13,10,no,yes,1
3835,3575,33,3,16,19,12,no,no,1
3836,1707,18,8,10,19,10,no,no,1
3837,1612,15,20,10,17,6,yes,no,1
3838,3197,39,5,32,21,16,no,no,2
3839,3226,32,7,44,23,24,no,no,4
3840,2386,22,28,14,15,24,no,no,5
3841,3772,36,1,16,21,14,yes,no,2
3842,3816,32,5,52,23,22,yes,no,4
3843,4130,35,3,36,21,24,no,no,4
3844,2666,18,8,10,19,22,no,no,4
3845,918,17,28,14,11,4,no,yes,1
3846,4028,31,3,36,23,20,yes,no,5
3847,2457,24,12,6,19,16,no,no,1
3848,4345,34,1,40,19,18,no,no,5
3849,2187,19,16,2,17,14,no,no,2
3850,967,23,8,2,12,6,no,yes,2
3851,2935,24,20,6,23,28,no,no,4
3852,1452,18,28,6,15,8,yes,no,2
3853,3809,30,7,36,21,22,no,no,4
3854,3515,34,5,32,23,14,no,no,1
3855,1553,24,12,10,23,4,no,no,1
3856,3676,31,3,28,21,20,yes,no,4
3857,844,15,24,6,11,8,yes,no,1
3858,3795,30,3,56,21,12,no,no,2
3859,3683,39,3,32,19,22,no,no,4
3860,1096,24,24,2,13,8,yes,no,2
3861,2575,17,28,14,17,14,no,no,2
3862,3963,31,5,16,23,24,no,no,4
3863,763,23,8,14,12,10,no,yes,2
3864,4286,31,5,48,23,28,no,no,5
3865,3390,34,5,48,17,26,no,no,4
3866,3459,37,1,16,15,24,no,no,4
3867,1875,18,20,14,15,8,no,no,1
3868,2201,21,12,6,15,24,no,no,4
3869,3759,32,5,16,19,20,no,no,4
3870,2055,15,16,2,19,14,no,no,1
3871,1968,22,20,14,21,8,yes,no,2
3872,1894,24,20,6,17,6,no,no,2
3873,2227,18,28,10,15,20,no,no,5
3874,2435,20,28,14,19,30,no,no,5
3875,3360,39,3,40,15,12,yes,no,1
3876,2229,20,16,10,15,22,no,no,5
3877,638,20,8,10,11,8,no,yes,1
3878,1590,22,20,6,21,6,no,no,1
3879,3659,33,7,44,23,18,no,no,5
3880,977,19,28,14,11,8,no,yes,1
3881,2722,20,16,10,15,24,no,no,4
3882,2523,18,24,6,23,12,no,no,1
3883,4255,33,7,20,19,16,no,no,2
3884,1310,16,12,6,19,8,no,no,1
3885,868,18,28,6,11,8,yes,no,1
3886,1672,22,8,10,23,4,yes,no,2
3887,1826,19,20,14,19,4,no,no,2
3888,3600,39,3,48,23,20,yes,no,4
3889,1504,23,28,10,15,4,yes,no,2
3890,3862,30,7,28,17,26,no,no,5
3891,806,21,28,10,12,4,no,yes,2
3892,3788,34,1,44,23,26,yes,no,5
3893,3030,33,5,52,17,12,no,no,1
3894,1351,17,24,6,19,4,no,no,2
3895,2584,15,28,10,19,16,yes,no,1
3896,3783,39,7,40,15,24,no,no,5
3897,3007,33,3,44,17,24,no,no,5
3898,1205,15,16,14,15,4,no,no,1
3899,1369,15,12,6,15,10,no,no,2
3900,945,17,16,2,13,8,no,yes,2
3901,3713,39,3,52,21,16,no,no,1
3902,3587,30,1,16,21,24,no,no,4
3903,2376,24,24,6,15,12,yes,no,2
3904,4093,31,3,40,21,22,no,no,4
3905,2497,19,16,6,15,12,no,no,2
3906,1378,20,24,14,19,4,no,no,2
3907,2004,17,24,10,23,16,yes,no,2
3908,2839,22,20,10,17,12,no,no,2
3909,1626,22,28,14,21,10,no,no,1
3910,1743,15,8,14,15,10,no,no,1
3911,4189,32,1,16,17,16,no,no,1
3912,4299,34,5,56,23,24,no,no,5
3913,929,16,28,6,13,4,no,yes,1
3914,624,22,20,10,13,4,yes,no,1
3915,3296,36,5,44,17,14,yes,no,2
3916,3773,35,5,28,17,30,no,no,5
3917,1944,17,12,14,23,6,yes,no,1
3918,1129,23,8,2,11,8,no,yes,1
3919,873,16,16,10,11,6,no,yes,1
3920,3507,34,1,20,15,26,no,no,4
3921,2200,23,16,14,23,30,yes,no,4
3922,611,19,24,6,13,6,no,yes,1
3923,3035,35,3,40,23,24,no,no,4
3924,4063,32,3,48,21,20,no,no,5
3925,1943,16,8,2,21,6,no,no,2
3926,1219,16,20,6,17,8,no,no,2
3927,3304,32,1,60,23,28,yes,no,5
3928,4018,31,3,52,21,16,no,no,1
3929,869,20,16,2,13,8,no,yes,1
3930,1519,19,8,10,17,6,no,no,2
3931,3376,39,7,40,21,14,yes,no,2
3932,2910,17,16,6,23,28,no,no,4
3933,3420,33,3,36,15,24,yes,no,4
3934,3301,39,5,24,15,18,no,no,4
3935,1916,24,12,10,15,6,yes,no,2
3936,1448,22,8,2,17,4,yes,no,2
3937,2060,15,12,6,15,12,yes,no,1
3938,1991,17,20,10,15,4,no,no,1
3939,4243,39,3,24,21,28,no,no,4
3940,515,18,8,14,13,4,no,yes,1
3941,3215,38,7,16,23,30,no,no,4
3942,2898,21,24,14,23,24,no,no,5
3943,3739,30,7,40,19,12,no,no,1
3944,2803,20,24,2,23,24,no,no,4
3945,2536,18,24,2,15,20,yes,no,4
3946,1797,15,8,14,23,8,no,no,2
3947,3014,32,7,52,23,16,no,no,2
3948,3917,34,3,48,23,18,no,no,5
3949,1842,19,12,2,19,6,no,no,1
3950,1486,16,28,10,17,6,no,no,2
3951,1377,24,24,10,23,10,no,no,1
3952,1900,23,24,2,15,6,yes,no,2
3953,1861,17,20,14,17,8,no,no,2
3954,1832,23,8,6,15,8,yes,no,1
3955,4163,30,1,28,19,16,no,no,2
3956,2807,22,20,2,23,28,no,no,5
3957,3925,31,1,16,19,22,no,no,5
3958,3141,34,7,20,19,28,no,no,5
3959,2530,21,12,2,15,30,no,no,5
3960,1757,15,20,14,15,10,no,no,2
3961,1825,16,16,14,23,10,no,no,1
3962,1594,18,28,14,17,8,no,no,1
3963,2912,23,20,2,19,24,yes,no,4
3964,1687,16,28,14,17,10,no,no,1
3965,1498,15,20,14,15,4,no,no,1
3966,3989,33,7,56,15,16,no,no,2
3967,2981,21,16,14,15,16,no,no,1
3968,2848,21,8,10,15,26,yes,no,5
3969,3013,30,7,48,19,30,no,no,5
3970,2437,17,20,6,17,14,no,no,1
3971,2121,18,24,2,15,26,no,no,4
3972,1291,21,12,10,21,8,no,no,1
3973,2880,23,28,6,23,30,yes,no,4
3974,2335,21,20,14,19,22,no,no,4
3975,2148,22,24,10,21,28,yes,no,4
3976,2342,23,16,6,23,12,no,no,1
3977,4253,39,7,48,23,14,no,no,2
3978,643,19,16,14,11,8,no,yes,2
3979,1558,17,8,6,17,4,no,no,2
3980,1496,22,20,6,17,6,yes,no,1
3981,2920,22,24,6,19,30,yes,no,4
3982,4324,30,5,36,23,24,yes,no,5
3983,2741,23,20,14,21,24,no,no,4
3984,3048,37,1,40,19,12,yes,no,2
3985,857,20,8,14,11,6,no,yes,1
3986,1532,21,20,2,19,4,yes,no,1
3987,1574,20,8,2,21,6,no,no,1
3988,1992,18,24,10,17,8,yes,no,2
3989,2843,15,16,10,15,22,no,no,4
3990,1317,23,20,10,17,8,no,no,1
3991,1932,23,28,10,19,6,yes,no,2
3992,3966,37,1,56,21,12,no,no,2
3993,600,20,16,14,13,6,yes,no,2
3994,2397,15,28,10,17,14,no,no,2
3995,1636,24,28,2,21,4,yes,no,1
3996,2577,22,24,2,23,18,no,no,4
3997,2666,23,12,2,17,12,no,no,1
3998,3597,33,1,16,19,22,no,no,5
3999,2564,16,20,14,21,26,yes,no,5
4000,1712,18,12,10,21,6,yes,no,2
4001,3921,32,5,16,19,24,no,no,4
4002,4318,35,1,20,17,20,no,no,4
4003,2289,15,16,14,19,14,no,no,2
4004,2451,19,12,2,21,28,no,no,4
4005,958,23,8,10,13,4,no,yes,2
4006,2126,18,20,10,15,14,no,no,1
4007,1806,19,28,6,23,4,no,no,2
4008,1344,19,12,2,19,4,yes,no,1
4009,3002,39,3,56,19,26,no,no,5
4010,2097,17,20,14,15,30,no,no,5
4011,2368,19,8,10,19,16,yes,no,1
4012,3124,37,1,28,21,14,yes,no,1
4013,2252,17,8,2,23,26,yes,no,4
4014,3064,36,7,40,23,24,yes,no,4
4015,4085,37,3,52,21,24,no,no,5
4016,3842,34,7,20,17,26,no,no,5
4017,1749,18,12,14,21,6,no,no,1
4018,1959,19,16,10,15,8,no,no,1
4019,2932,20,12,6,17,14,yes,no,1
4020,3406,32,5,52,19,14,no,no,2
4021,2807,16,28,14,19,20,no,no,5
4022,2779,15,8,10,17,30,no,no,4
4023,2155,24,12,10,15,26,no,no,4
4024,1888,22,8,2,23,8,yes,no,1
4025,1667,16,28,10,15,10,no,no,2
4026,2045,18,24,2,17,14,no,no,2
4027,2795,20,16,6,19,20,no,no,4
4028,1980,17,24,2,21,8,yes,no,1
4029,806,21,20,6,11,4,no,yes,2
4030,894,18,16,10,12,8,no,yes,2
4031,1546,23,28,10,23,8,no,no,2
4032,3497,39,7,52,15,12,no,no,1
4033,3285,39,7,20,17,14,no,no,1
4034,517,18,28,2,13,10,no,yes,1
4035,2370,24,16,14,23,18,no,no,4
4036,1394,17,20,2,15,8,no,no,1
4037,888,15,8,14,12,10,yes,no,2
4038,1048,15,16,6,11,6,yes,no,1
4039,1161,24,20,6,12,10,no,yes,2
4040,3472,37,5,48,21,18,yes,no,4
4041,1935,21,8,2,23,4,no,no,2
4042,3700,33,1,20,15,24,yes,no,5
4043,2898,21,16,14,23,14,no,no,2
4044,3192,37,5,60,23,30,yes,no,5
4045,2859,24,28,10,19,16,no,no,2
4046,3201,30,7,40,21,20,no,no,5
4047,1020,17,20,2,12,4,yes,no,1
4048,4157,30,7,32,19,14,no,no,2
4049,4101,38,1,48,17,18,no,no,4
4050,1019,22,20,14,12,6,no,yes,1
4051,1922,19,16,6,21,4,no,no,2
4052,3049,37,3,60,19,20,no,no,5
4053,3878,32,7,60,19,30,no,no,5
4054,3732,31,7,44,23,30,yes,no,5
4055,3400,33,5,32,17,18,yes,no,5
4056,2161,15,20,14,21,24,no,no,4
4057,2432,20,8,6,17,30,yes,no,5
4058,2930,21,8,10,17,14,no,no,1
4059,3812,30,5,32,23,24,yes,no,5
4060,3831,33,5,24,21,18,no,no,5
4061,2001,15,16,2,15,28,no,no,4
4062,894,15,20,10,12,8,no,yes,1
4063,3217,38,3,32,15,12,no,no,2
4064,2308,19,20,14,17,28,yes,no,5
4065,3541,31,7,24,21,22,no,no,4
4066,1351,15,24,10,15,10,no,no,1
4067,3107,30,3,36,19,16,no,no,2
4068,3057,35,5,24,19,26,no,no,4
4069,863,24,8,6,13,10,no,yes,1
4070,3895,35,7,28,17,22,no,no,5
4071,811,20,12,6,13,8,no,yes,2
4072,2852,21,28,10,23,28,yes,no,4
4073,1025,23,24,2,12,4,no,yes,1
4074,4133,37,7,48,19,12,no,no,2
4075,1628,16,28,10,19,10,yes,no,2
4076,3239,35,7,20,17,12,no,no,1
4077,2187,15,16,2,23,30,no,no,4
4078,2365,24,28,6,17,14,no,no,2
4079,2677,22,16,10,19,26,no,no,5
4080,1377,17,8,14,21,10,no,no,2
4081,975,20,16,10,12,6,no,yes,1
4082,3126,38,3,32,23,24,no,no,5
4083,1574,24,20,14,23,4,no,no,1
4084,2811,17,12,2,23,14,no,no,2
4085,632,15,16,14,12,8,yes,no,2
4086,2717,19,8,2,17,26,no,no,4
4087,2770,15,16,2,15,16,no,no,2
4088,3550,31,1,32,15,22,no,no,5
4089,3396,37,1,48,23,14,yes,no,1
4090,3810,32,1,44,21,18,no,no,5
4091,605,20,24,6,12,8,no,yes,1
4092,567,17,28,10,11,10,no,yes,1
4093,4251,37,1,40,17,14,no,no,2
4094,1632,22,24,10,23,10,yes,no,2
4095,2493,16,12,6,23,30,no,no,4
4096,4156,34,3,52,21,26,yes,no,5
4097,2843,18,16,2,21,26,no,no,5
4098,927,17,24,2,13,6,no,yes,1
4099,2136,20,16,10,15,18,yes,no,4
4100,924,18,24,6,11,8,yes,no,2
4101,1647,20,12,14,23,4,no,no,1
4102,2413,22,24,14,23,16,no,no,1
4103,3501,31,3,48,17,22,no,no,4
4104,815,24,12,10,13,6,no,yes,1
4105,2308,19,16,10,15,26,yes,no,4
4106,2860,20,16,10,23,12,yes,no,1
4107,1016,20,16,6,13,10,yes,no,1
4108,2601,17,16,2,17,28,no,no,5
4109,1105,20,12,14,13,6,no,yes,1
4110,897,20,24,14,11,8,no,yes,2
4111,4267,38,1,36,21,16,no,no,2
4112,3874,31,1,44,21,28,no,no,4
4113,4297,31,1,60,15,16,no,no,2
4114,1671,15,24,6,19,10,no,no,2
4115,811,23,20,10,13,4,no,yes,2
4116,4071,34,1,60,15,12,no,no,1
4117,4151,37,5,36,21,28,no,no,4
4118,888,24,12,6,12,8,yes,no,2
4119,1461,22,24,10,21,4,no,no,1
4120,4281,38,3,44,17,14,no,no,1
4121,2829,22,8,10,15,26,no,no,5
4122,3185,39,5,40,15,14,no,no,2
4123,2017,15,24,6,23,26,no,no,5
4124,3433,38,7,48,15,14,no,no,2
4125,3383,31,7,52,19,22,no,no,4
4126,1225,22,20,6,17,6,no,no,1
4127,3124,38,7,20,17,30,yes,no,4
4128,1604,15,24,6,17,4,yes,no,1
4129,3575,33,7,52,19,26,no,no,5
4130,3293,34,1,36,15,16,no,no,2
4131,1018,15,16,10,13,6,no,yes,1
4132,3272,34,3,60,21,26,yes,no,5
4133,3135,35,7,20,15,22,no,no,5
4134,543,17,20,14,11,6,no,yes,2
4135,1555,15,20,14,21,8,no,no,1
4136,693,19,16,14,12,8,no,yes,2
4137,2204,23,12,2,17,24,yes,no,4
4138,3913,31,5,40,23,30,no,no,4
4139,2588,16,28,6,19,24,yes,no,5
4140,1086,19,12,2,11,8,no,yes,2
4141,3717,35,5,56,17,30,no,no,4
4142,3446,33,5,44,17,30,no,no,4
4143,787,16,24,2,12,8,no,yes,2
4144,2204,17,8,6,19,28,yes,no,4
4145,4071,35,5,16,17,20,no,no,5
4146,588,22,8,2,13,4,yes,no,2
4147,542,23,28,14,12,10,no,yes,2
4148,4271,36,3,16,21,16,no,no,2
4149,3145,39,5,56,17,26,no,no,5
4150,3176,37,3,60,15,16,yes,no,2
4151,2708,24,16,14,15,12,yes,no,2
4152,1299,19,16,10,21,6,no,no,1
4153,3730,38,7,28,23,14,no,no,1
4154,1259,17,16,14,21,4,no,no,1
4155,4084,30,5,36,15,16,yes,no,1
4156,534,15,28,14,13,6,no,yes,1
4157,1356,16,12,10,19,6,yes,no,1
4158,3677,30,7,36,17,24,no,no,4
4159,1794,15,12,10,23,10,no,no,1
4160,2772,16,28,14,21,12,yes,no,2
4161,657,17,28,2,11,6,no,yes,1
4162,2721,17,20,10,19,20,no,no,5
4163,3689,38,5,56,21,12,no,no,1
4164,786,17,24,10,13,8,no,yes,1
4165,1181,17,12,2,13,4,no,yes,2
4166,4089,37,3,16,17,24,no,no,4
4167,2444,21,8,14,19,16,yes,no,1
4168,3375,31,1,48,15,18,no,no,4
4169,3074,35,7,40,21,18,no,no,4
4170,2834,19,12,10,19,22,no,no,5
4171,1861,24,24,10,17,10,no,no,2
4172,1123,21,12,14,11,4,no,yes,2
4173,2967,21,28,10,15,20,no,no,5
4174,1859,24,28,14,17,6,no,no,2
4175,943,24,8,14,13,4,no,yes,1
4176,1747,21,20,2,19,8,no,no,1
4177,2599,17,16,14,21,22,no,no,4
4178,2459,24,24,10,21,16,no,no,2
4179,1822,16,16,2,15,10,no,no,1
4180,3891,39,5,20,19,26,no,no,4
4181,1896,21,8,10,15,8,yes,no,1
4182,1558,22,24,14,21,4,no,no,2
4183,2525,19,24,2,19,28,no,no,4
4184,3373,32,5,36,19,28,no,no,4
4185,1438,15,16,2,23,10,no,no,2
4186,2699,16,16,6,21,24,no,no,5
4187,3857,35,1,48,21,18,no,no,4
4188,2408,19,16,10,17,24,yes,no,4
4189,740,16,28,6,12,6,yes,no,2
4190,3373,37,1,44,17,18,no,no,4
4191,2772,24,24,2,21,12,yes,no,1
4192,4279,35,5,60,15,28,no,no,4
4193,2472,24,28,2,17,22,yes,no,4
4194,2957,17,24,14,17,12,no,no,1
4195,563,19,12,2,11,4,no,yes,1
4196,1309,24,24,2,17,10,no,no,2
4197,1684,22,8,10,15,10,yes,no,2
4198,2122,21,12,14,17,12,no,no,1
4199,3373,30,7,32,21,12,no,no,1
4200,3088,33,3,44,15,28,yes,no,5
4201,1203,15,24,10,23,10,no,no,2
4202,1499,17,20,2,17,10,no,no,2
4203,978,15,20,2,13,10,no,yes,2
4204,3684,32,5,28,15,24,yes,no,4
4205,3442,38,7,60,19,12,no,no,1
4206,2116,24,12,2,15,18,yes,no,4
4207,3660,30,1,56,15,16,yes,no,1
4208,1348,21,8,14,17,8,yes,no,1
4209,4235,31,5,44,19,28,no,no,4
4210,3189,34,1,44,17,18,no,no,4
4211,2841,22,20,10,15,24,no,no,5
4212,3781,33,1,40,15,14,no,no,1
4213,3051,31,5,52,15,14,no,no,1
4214,980,15,28,2,11,8,yes,no,2
4215,2423,21,8,10,19,12,no,no,1
4216,2420,17,20,14,23,22,yes,no,4
4217,2225,18,24,10,23,14,no,no,2
4218,3311,38,1,16,21,14,no,no,2
4219,1230,24,12,10,17,4,no,no,2
4220,4017,31,3,56,17,14,no,no,1
4221,4114,34,5,28,15,12,no,no,1
4222,4200,39,5,24,21,30,yes,no,4
4223,564,17,28,14,12,4,yes,no,2
4224,4063,37,5,56,17,20,no,no,5
4225,525,23,20,2,12,8,no,yes,1
4226,3439,36,1,20,15,12,no,no,1
4227,2181,22,16,14,21,30,no,no,4
4228,3090,39,3,36,23,26,no,no,4
4229,1789,17,8,2,19,8,no,no,2
4230,2501,16,24,14,23,28,no,no,5
4231,2103,16,8,10,19,28,no,no,4
4232,2062,22,28,10,17,30,no,no,5
4233,3826,35,1,52,17,28,no,no,4
4234,2812,19,12,14,15,22,yes,no,4
4235,3611,31,5,32,15,18,no,no,4
4236,2710,15,28,6,21,30,no,no,5
4237,1909,19,28,10,23,4,no,no,1
4238,3406,37,7,48,21,18,no,no,4
4239,2026,15,8,14,17,30,no,no,4
4240,2958,15,8,14,21,14,no,no,2
4241,573,17,28,6,13,6,no,yes,1
4242,540,20,8,2,13,10,yes,no,1
4243,2324,20,24,6,17,22,yes,no,5
4244,3692,34,3,48,19,16,yes,no,2
4245,4062,33,1,52,23,26,no,no,4
4246,4248,33,3,52,17,24,yes,no,5
4247,4085,32,5,24,15,28,no,no,4
4248,2736,19,24,2,19,24,yes,no,4
4249,2898,22,16,2,23,18,no,no,5
4250,2787,16,8,10,23,22,no,no,4
4251,3320,32,7,52,15,22,yes,no,5
4252,3122,30,3,56,15,28,no,no,5
4253,1632,20,20,2,17,10,yes,no,1
4254,4029,34,7,52,15,14,no,no,2
4255,2969,20,28,2,19,24,no,no,5
4256,2252,17,8,6,17,14,yes,no,2
4257,1955,24,12,2,17,8,no,no,2
4258,1406,24,20,2,23,6,no,no,2
4259,3189,36,5,20,23,26,no,no,5
4260,3171,32,1,24,19,12,no,no,1
4261,2303,17,28,2,19,12,no,no,1
4262,692,19,16,10,13,6,yes,no,1
4263,4116,33,3,40,19,12,yes,no,2
4264,2373,17,28,2,21,16,no,no,2
4265,1709,15,24,14,19,4,no,no,1
4266,2174,24,16,2,21,14,no,no,1
4267,1363,19,8,6,15,4,no,no,2
4268,3525,31,3,24,15,24,no,no,4
4269,757,21,8,6,11,6,no,yes,1
4270,4150,34,7,40,23,20,no,no,5
4271,3196,38,1,20,21,30,yes,no,4
4272,3743,33,1,60,23,18,no,no,4
4273,2844,20,8,2,17,26,yes,no,4
4274,637,23,24,14,11,4,no,yes,2
4275,2546,24,28,2,23,18,no,no,5
4276,1818,21,20,10,15,6,no,no,2
4277,3943,38,7,24,19,18,no,no,4
4278,2893,23,28,10,23,14,no,no,1
4279,2271,19,20,2,21,18,no,no,5
4280,2529,19,24,14,17,24,no,no,5
4281,3092,37,7,28,21,22,yes,no,4
4282,2155,23,12,6,23,24,no,no,4
4283,3581,35,7,20,23,20,no,no,5
4284,3788,30,1,16,17,24,yes,no,5
4285,3830,34,5,48,21,30,no,no,5
4286,1808,22,12,10,17,10,yes,no,2
4287,1963,18,24,14,21,4,no,no,2
4288,1821,16,24,14,17,6,no,no,2
4289,817,22,16,2,13,6,no,yes,1
4290,2064,18,8,10,17,14,yes,no,2
4291,4061,34,1,56,15,28,no,no,4
4292,980,23,8,14,11,10,yes,no,2
4293,1971,15,28,10,15,8,no,no,1
4294,4326,34,5,48,21,28,no,no,4
4295,3493,30,7,56,23,12,no,no,1
4296,2363,19,8,14,17,18,no,no,4
4297,541,22,8,6,12,8,no,yes,1
4298,3934,38,1,32,21,30,no,no,5
4299,1505,22,12,6,17,10,no,no,1
4300,1112,17,8,10,12,6,yes,no,1
4301,3892,39,5,36,19,20,yes,no,4
4302,2664,18,28,10,17,30,yes,no,4
4303,1440,24,12,6,21,10,yes,no,1
4304,3070,34,1,28,19,30,no,no,5
4305,768,20,12,6,12,10,yes,no,1
4306,1587,22,28,6,23,8,no,no,2
4307,2790,21,8,6,17,12,no,no,2
4308,3246,39,1,24,19,30,no,no,5
4309,891,19,20,6,12,6,no,yes,1
4310,2779,15,28,2,19,14,no,no,1
4311,668,20,28,14,11,4,yes,no,2
4312,4145,36,7,16,21,24,no,no,4
4313,3099,36,5,36,21,26,no,no,4
4314,1295,22,28,2,17,10,no,no,1
4315,689,23,12,2,12,6,no,yes,2
4316,3305,35,1,56,21,26,no,no,5
4317,4053,34,3,52,23,22,no,no,5
4318,2529,18,8,2,23,28,no,no,4
4319,1878,19,24,2,15,8,no,no,1
4320,661,19,16,6,11,10,no,yes,1
4321,2368,15,20,10,17,26,yes,no,4
4322,1473,17,8,2,19,8,no,no,2
4323,512,18,24,10,12,10,yes,no,1
4324,3998,38,1,56,17,30,no,no,4
4325,3340,36,1,32,21,18,yes,no,4
4326,2763,23,8,14,15,24,no,no,5
4327,1013,16,20,2,11,6,no,yes,1
4328,1695,23,16,10,17,10,no,no,2
4329,1731,15,12,2,23,4,no,no,1
4330,1712,24,28,14,21,6,yes,no,1
4331,3486,33,5,44,23,12,no,no,2
4332,1737,21,12,2,17,6,no,no,1
4333,687,17,28,2,13,8,no,yes,2
4334,947,20,20,14,12,4,no,yes,2
4335,4163,38,5,32,17,26,no,no,5
4336,1358,16,24,2,15,8,no,no,2
4337,3707,30,5,24,19,16,no,no,1
4338,1378,23,20,2,23,6,no,no,2
4339,3780,38,7,24,19,30,yes,no,5
4340,2593,22,16,2,15,26,no,no,5
4341,3434,36,5,24,17,14,no,no,1
4342,3509,30,3,56,21,18,no,no,5
4343,2201,23,24,14,15,16,no,no,2
4344,2766,18,20,10,19,18,no,no,4
4345,2831,16,16,10,21,18,no,no,5
4346,2938,19,24,2,19,22,no,no,5
4347,2887,23,12,14,21,28,no,no,4
4348,2944,22,8,6,15,30,yes,no,4
4349,2848,23,16,2,21,24,yes,no,5
4350,3811,32,3,36,21,26,no,no,4
4351,3675,32,1,16,17,28,no,no,5
4352,1214,18,8,14,15,6,no,no,1
4353,2423,24,8,6,19,12,no,no,1
4354,1832,23,28,6,17,10,yes,no,1
4355,1651,24,20,10,21,8,no,no,1
4356,2825,15,20,14,15,12,no,no,2
4357,1058,22,24,14,11,8,no,yes,1
4358,4325,36,3,60,15,26,no,no,4
4359,2155,19,16,10,23,22,no,no,4
4360,744,18,8,10,13,8,yes,no,2
4361,1095,17,24,2,13,10,no,yes,1
4362,1437,19,16,10,23,8,no,no,1
4363,4111,33,5,20,23,16,no,no,1
4364,2603,17,8,2,23,24,no,no,5
4365,1571,22,24,14,17,6,no,no,1
4366,2047,19,24,10,23,30,no,no,4
4367,3963,36,1,20,17,20,no,no,4
4368,3083,31,3,32,15,20,no,no,5
4369,1099,20,20,2,12,4,no,yes,2
4370,1099,20,20,10,13,10,no,yes,2
4371,2615,18,28,10,23,14,no,no,2
4372,1795,23,12,6,23,10,no,no,2
4373,1069,22,16,2,13,4,no,yes,1
4374,625,17,8,6,13,8,no,yes,1
4375,1410,22,12,10,17,8,no,no,2
4376,3655,31,7,16,21,28,no,no,5
4377,3211,39,3,48,15,18,no,no,5
4378,3712,37,7,20,19,14,yes,no,1
4379,573,20,24,2,12,8,no,yes,1
4380,1475,24,28,2,21,10,no,no,2
4381,2181,17,8,6,19,28,no,no,5
4382,1313,23,20,10,19,6,no,no,1
4383,4005,37,3,52,21,20,no,no,4
4384,2225,24,12,14,15,18,no,no,4
4385,2544,19,8,6,17,26,yes,no,5
4386,2882,16,16,10,19,26,no,no,5
4387,2981,23,24,2,15,24,no,no,5
4388,1990,17,28,6,15,6,no,no,2
4389,759,15,20,10,12,6,no,yes,2
4390,1170,22,28,14,13,6,no,yes,2
4391,4208,37,1,56,19,22,yes,no,5
4392,1727,23,16,10,21,4,no,no,1
4393,3813,35,1,36,21,28,no,no,4
4394,1288,15,8,14,15,10,yes,no,1
4395,1244,22,12,10,19,10,yes,no,2
4396,559,22,8,10,11,6,no,yes,1
4397,2515,17,8,2,17,22,no,no,4
4398,3582,37,1,56,21,22,no,no,5
4399,2936,20,24,10,23,30,yes,no,4
4400,2829,22,12,14,19,30,no,no,5
4401,2948,19,16,2,19,18,yes,no,5
4402,4050,32,5,16,21,30,no,no,4
4403,2297,19,8,10,19,20,no,no,4
4404,3631,39,1,36,21,26,no,no,4
4405,3780,31,7,28,23,30,yes,no,5
4406,3663,31,3,16,23,12,no,no,1
4407,1096,20,24,14,13,8,yes,no,2
4408,4079,34,1,28,15,20,no,no,5
4409,3425,36,3,16,23,28,no,no,4
4410,1521,24,28,10,21,8,no,no,2
4411,3856,36,7,52,17,26,yes,no,5
4412,1315,23,20,6,19,8,no,no,1
4413,1872,15,24,6,21,8,yes,no,2
4414,3628,31,5,32,15,14,yes,no,1
4415,2913,17,28,2,21,20,no,no,5
4416,1294,16,20,14,23,6,no,no,1
4417,1870,24,12,14,23,6,no,no,2
4418,1396,17,28,14,15,4,yes,no,1
4419,1175,19,8,2,13,8,no,yes,1
4420,1234,22,24,14,23,8,no,no,2
4421,3835,39,7,44,15,30,no,no,4
4422,4330,34,5,44,17,16,no,no,2
4423,1313,15,24,6,15,4,no,no,1
4424,752,18,24,2,13,10,yes,no,1
4425,2615,17,8,14,23,26,no,no,4
4426,3146,32,7,28,15,16,no,no,1
4427,2819,20,24,6,19,24,no,no,5
4428,3105,36,1,28,23,14,no,no,2
4429,2214,22,24,6,15,22,no,no,4
4430,2773,22,8,6,19,26,no,no,4
4431,2852,20,28,10,17,22,yes,no,5
4432,2211,20,28,10,17,22,no,no,5
4433,792,18,28,2,13,6,yes,no,1
4434,873,24,28,10,12,8,no,yes,2
4435,2920,15,16,2,15,12,yes,no,1
